Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-12-22 00:00:00-05:00,4.549200552599196,4.622175574549642,4.527184484758233,4.608570575714111,156865776,0.0,0.0
2004-12-23 00:00:00-05:00,4.637017135316945,4.665465584231494,4.601148855056042,4.648149013519287,145125936,0.0,0.0
2004-12-27 00:00:00-05:00,4.679071824453029,4.781731380412981,4.677834317557467,4.7473464012146,245079187,0.0,0.0
2004-12-28 00:00:00-05:00,4.752293477647683,4.787915962920292,4.725083008055201,4.768373489379883,166453579,0.0,0.0
2004-12-29 00:00:00-05:00,4.744130433664515,4.787173696504173,4.744130433664515,4.771836757659912,107525527,0.0,0.0
2004-12-30 00:00:00-05:00,4.773568954938011,4.903687645088214,4.74586357115158,4.888103485107422,237057231,0.0,0.0
2004-12-31 00:00:00-05:00,4.928424698090111,4.944503763675792,4.763425666138496,4.769115924835205,307889737,0.0,0.0
2005-01-03 00:00:00-05:00,4.883154922626875,5.037516520445782,4.835165413347449,5.0145111083984375,636143518,0.0,0.0
2005-01-04 00:00:00-05:00,4.982104497011161,5.019952413543538,4.78618389229459,4.8114166259765625,552298420,0.0,0.0
2005-01-05 00:00:00-05:00,4.785442022246641,4.870785953869913,4.755262577291138,4.786926746368408,330698912,0.0,0.0
2005-01-06 00:00:00-05:00,4.825764064310392,4.84604913747875,4.643697102611717,4.664229393005371,417041336,0.0,0.0
2005-01-07 00:00:00-05:00,4.715930741924951,4.805232996928826,4.66991897241335,4.795337677001953,387964757,0.0,0.0
2005-01-10 00:00:00-05:00,4.811417011421375,4.900471580556073,4.745367854729239,4.825270175933838,302714411,0.0,0.0
2005-01-11 00:00:00-05:00,4.83912208158769,4.890823152214927,4.778761779000717,4.787668228149414,279391317,0.0,0.0
2005-01-12 00:00:00-05:00,4.807211286324574,4.846791619480834,4.712467882535802,4.83318567276001,328338096,0.0,0.0
2005-01-13 00:00:00-05:00,4.833185793853481,4.882907718393681,4.800285061409699,4.831949234008789,275002929,0.0,0.0
2005-01-14 00:00:00-05:00,4.848522384387273,4.947719482635677,4.802263872671569,4.946730613708496,387057368,0.0,0.0
2005-01-18 00:00:00-05:00,4.9714671108284865,5.071653553463529,4.914324409503863,5.043948173522949,528878966,0.0,0.0
2005-01-19 00:00:00-05:00,5.0625007713290975,5.078579835516961,4.86608575057281,4.880681037902832,451995865,0.0,0.0
2005-01-20 00:00:00-05:00,4.761941963003969,4.854707152287777,4.749573523684121,4.7970685958862305,361413608,0.0,0.0
2005-01-21 00:00:00-05:00,4.8124054074968345,4.832690954563562,4.653592491285645,4.65755033493042,371724110,0.0,0.0
2005-01-24 00:00:00-05:00,4.667692921397968,4.683524769741973,4.460640912382925,4.470536231994629,563010421,0.0,0.0
2005-01-25 00:00:00-05:00,4.500715654298492,4.5081369071699084,4.36094888308557,4.381481647491455,427966132,0.0,0.0
2005-01-26 00:00:00-05:00,4.434666393444785,4.6855028398749825,4.431697892370051,4.681297779083252,494161321,0.0,0.0
2005-01-27 00:00:00-05:00,4.669423866507615,4.671897933182636,4.581358648624739,4.6526031494140625,266089645,0.0,0.0
2005-01-28 00:00:00-05:00,4.700592334409793,4.81636434430363,4.609559568791232,4.7085089683532715,490158373,0.0,0.0
2005-01-31 00:00:00-05:00,4.791379537779878,4.857428213120039,4.742646960849767,4.839122772216797,385306832,0.0,0.0
2005-02-01 00:00:00-05:00,4.808448117548903,4.864850119159971,4.715683867260784,4.747099876403809,756384528,0.0,0.0
2005-02-02 00:00:00-05:00,5.332138273721254,5.363059373041038,5.038010847566393,5.094906806945801,1316889593,0.0,0.0
2005-02-03 00:00:00-05:00,5.095648732214361,5.27821059145793,5.091195507241685,5.216119289398193,521471303,0.0,0.0
2005-02-04 00:00:00-05:00,5.107522923819823,5.139186145446258,5.011788765702757,5.05532693862915,594993855,0.0,0.0
2005-02-07 00:00:00-05:00,5.077591052403944,5.105790866944496,4.836401274248123,4.849264621734619,520359150,0.0,0.0
2005-02-08 00:00:00-05:00,4.87227078460094,4.9479666158681725,4.812158163404388,4.913829326629639,460921194,0.0,0.0
2005-02-09 00:00:00-05:00,4.966272831069445,4.98705186654279,4.686740695581382,4.7391839027404785,689434520,0.0,0.0
2005-02-10 00:00:00-05:00,4.7488315256755245,4.754768528851082,4.5825968575487845,4.650129795074463,762154073,0.0,0.0
2005-02-11 00:00:00-05:00,4.617475370844137,4.757489352508031,4.6028800830383,4.6357808113098145,526606480,0.0,0.0
2005-02-14 00:00:00-05:00,4.52322710801906,4.776290436881638,4.477463026207868,4.774063587188721,1548269624,0.0,0.0
2005-02-15 00:00:00-05:00,4.789152942111134,4.943514532634349,4.7762900682295,4.829474925994873,1035177611,0.0,0.0
2005-02-16 00:00:00-05:00,4.816364806009014,4.93089789924424,4.806469486227273,4.908139705657959,663770685,0.0,0.0
2005-02-17 00:00:00-05:00,4.893791609935944,4.941287629146272,4.868560296922928,4.895524024963379,418137429,0.0,0.0
2005-02-18 00:00:00-05:00,4.910613626840657,4.91877653134446,4.86484955019254,4.8967604637146,340708289,0.0,0.0
2005-02-22 00:00:00-05:00,4.860891218681939,4.920259814480266,4.7097453671853575,4.733987808227539,541369609,0.0,0.0
2005-02-23 00:00:00-05:00,4.7817314956881125,4.810921598767606,4.666949768381355,4.797811508178711,625776806,0.0,0.0
2005-02-24 00:00:00-05:00,4.536089274463427,4.696387381194169,4.50788898857315,4.672639846801758,1036442333,0.0,0.0
2005-02-25 00:00:00-05:00,4.679071683712867,4.698119249091952,4.589026839098994,4.597932815551758,400435325,0.0,0.0
2005-02-28 00:00:00-05:00,4.6011493073463745,4.696882048508446,4.597438680914175,4.650376319885254,313908211,0.0,0.0
2005-03-01 00:00:00-05:00,4.682535796766794,4.693914894262444,4.502199810401725,4.602633476257324,373844027,0.0,0.0
2005-03-02 00:00:00-05:00,4.5999115180888195,4.6424603476307675,4.560579353917732,4.580863952636719,292512314,0.0,0.0
2005-03-03 00:00:00-05:00,4.604365064799697,4.644438883415108,4.5593435863672855,4.626133441925049,305484756,0.0,0.0
2005-03-04 00:00:00-05:00,4.618464464070031,4.632069935075878,4.578143432654833,4.598674774169922,271979640,0.0,0.0
2005-03-07 00:00:00-05:00,4.645181965711429,4.690203917835162,4.6266288333537835,4.670660495758057,347995502,0.0,0.0
2005-03-08 00:00:00-05:00,4.67783472833055,4.6963878614689865,4.575670071438232,4.581358909606934,323050350,0.0,0.0
2005-03-09 00:00:00-05:00,4.556869341271704,4.567753529408294,4.456682904270278,4.486120223999023,456119263,0.0,0.0
2005-03-10 00:00:00-05:00,4.477709931400486,4.482409900522636,4.388408150098425,4.452230453491211,440063306,0.0,0.0
2005-03-11 00:00:00-05:00,4.463609583179959,4.4762252400112965,4.382223488897551,4.3983025550842285,322335682,0.0,0.0
2005-03-14 00:00:00-05:00,4.411414276348317,4.41314527071369,4.268927155485176,4.328791618347168,447535208,0.0,0.0
2005-03-15 00:00:00-05:00,4.336459681202264,4.4527247128730645,4.3094950065331945,4.41834020614624,418446584,0.0,0.0
2005-03-16 00:00:00-05:00,4.371091122733089,4.418339920667922,4.3292853658609936,4.343880653381348,285317446,0.0,0.0
2005-03-17 00:00:00-05:00,4.38172856705001,4.4438184489328565,4.348827839420579,4.4351606369018555,331662510,0.0,0.0
2005-03-18 00:00:00-05:00,4.4232872319195495,4.462619870579381,4.410918793354811,4.453713893890381,284663002,0.0,0.0
2005-03-21 00:00:00-05:00,4.434666905362603,4.506404900289435,4.38469776296465,4.474494457244873,300470030,0.0,0.0
2005-03-22 00:00:00-05:00,4.481915024770192,4.500715373004017,4.399539596642163,4.418092727661133,226112360,0.0,0.0
2005-03-23 00:00:00-05:00,4.402507101032928,4.4586609278897065,4.402507101032928,4.427492141723633,194526410,0.0,0.0
2005-03-24 00:00:00-05:00,4.470041385167042,4.473999228908202,4.432935593701671,4.4341721534729,148763520,0.0,0.0
2005-03-28 00:00:00-05:00,4.494283526522314,4.57146407905501,4.476224829678019,4.487851142883301,350830087,0.0,0.0
2005-03-29 00:00:00-05:00,4.4786990057230724,4.5338634928815695,4.40498138683008,4.442087650299072,259890496,0.0,0.0
2005-03-30 00:00:00-05:00,4.468556666130341,4.488594522882992,4.442829971388731,4.4638566970825195,250378977,0.0,0.0
2005-03-31 00:00:00-05:00,4.40201321801348,4.487109939594601,4.394344747516483,4.465340614318848,271758815,0.0,0.0
2005-04-01 00:00:00-05:00,4.496262724397859,4.5256995702942415,4.452477334191632,4.453713893890381,248206866,0.0,0.0
2005-04-04 00:00:00-04:00,4.4514883894615656,4.584326913947472,4.448766632101311,4.583585262298584,324266893,0.0,0.0
2005-04-05 00:00:00-04:00,4.643943893829491,4.706529628170398,4.639986050606737,4.664723873138428,350777892,0.0,0.0
2005-04-06 00:00:00-04:00,4.681297730152392,4.6914402665837915,4.6402336235798565,4.680802822113037,210891521,0.0,0.0
2005-04-07 00:00:00-04:00,4.6699185273290045,4.814384785495255,4.666455118325068,4.793110370635986,389141150,0.0,0.0
2005-04-08 00:00:00-04:00,4.791380302209438,4.826259248222245,4.735968115421971,4.750810623168945,205431131,0.0,0.0
2005-04-11 00:00:00-04:00,4.776537274108833,4.818837469386965,4.757489706972776,4.78000020980835,217231195,0.0,0.0
2005-04-12 00:00:00-04:00,4.774309553916143,4.809437127748613,4.685502224164439,4.798058032989502,293881426,0.0,0.0
2005-04-13 00:00:00-04:00,4.785936978947568,4.80696417941831,4.693419949015375,4.772579669952393,263214910,0.0,0.0
2005-04-14 00:00:00-04:00,4.780989107949993,4.807952833714489,4.702571997179033,4.73596715927124,247030473,0.0,0.0
2005-04-15 00:00:00-04:00,4.7025725558611375,4.708509558466634,4.568001128264872,4.576411724090576,464831797,0.0,0.0
2005-04-18 00:00:00-04:00,4.566022144181924,4.647655459533743,4.5390584141826755,4.6251444816589355,262994085,0.0,0.0
2005-04-19 00:00:00-04:00,4.683524551419647,4.749573225649463,4.651365474575048,4.7347307205200195,338463908,0.0,0.0
2005-04-20 00:00:00-04:00,4.912344741684257,4.959840760887278,4.846296537172526,4.900471210479736,620376641,0.0,0.0
2005-04-21 00:00:00-04:00,4.957862392502967,5.071159406219997,4.930650971897687,5.051864147186279,712737539,0.0,0.0
2005-04-22 00:00:00-04:00,5.513957470611004,5.541168414120128,5.300225871631778,5.338569641113281,1333182435,0.0,0.0
2005-04-25 00:00:00-04:00,5.388291428000899,5.559473719030743,5.3808701756618955,5.529541492462158,796574608,0.0,0.0
2005-04-26 00:00:00-04:00,5.447660500954615,5.491693103150893,5.399917272910443,5.411296367645264,693469588,0.0,0.0
2005-04-27 00:00:00-04:00,5.392496339195367,5.463244978072177,5.3615747710370005,5.436776161193848,412131000,0.0,0.0
2005-04-28 00:00:00-04:00,5.429850699382597,5.493673004504329,5.3855703965926836,5.428614139556885,348613811,0.0,0.0
2005-04-29 00:00:00-04:00,5.489466633494046,5.497878175324287,5.388291333438986,5.442219257354736,368182886,0.0,0.0
2005-05-02 00:00:00-04:00,5.492930036392555,5.533746923496192,5.447413654356743,5.498867511749268,392160425,0.0,0.0
2005-05-03 00:00:00-04:00,5.487983118438687,5.643828475064578,5.474872081045713,5.595343589782715,713873782,0.0,0.0
2005-05-04 00:00:00-04:00,5.621070793904197,5.686624566039432,5.615381008556786,5.652486801147461,485151677,0.0,0.0
2005-05-05 00:00:00-04:00,5.655454519915299,5.655454519915299,5.5876743868633785,5.614884853363037,301509913,0.0,0.0
2005-05-06 00:00:00-04:00,5.650012543527214,5.671039742720515,5.602270254370289,5.640613079071045,271570110,0.0,0.0
2005-05-09 00:00:00-04:00,5.640117670463118,5.652485633977842,5.576542596587833,5.591137409210205,222302131,0.0,0.0
2005-05-10 00:00:00-04:00,5.577532851402981,5.6351704597473145,5.5589797191053245,5.6351704597473145,254783425,0.0,0.0
2005-05-11 00:00:00-04:00,5.664112874657104,5.738572141285481,5.63838570881378,5.721503734588623,460873014,0.0,0.0
2005-05-12 00:00:00-04:00,5.709630032436432,5.744757613829004,5.645065602245975,5.65792989730835,359269602,0.0,0.0
2005-05-13 00:00:00-04:00,5.669308325923197,5.7165557034940075,5.623296087238592,5.670792102813721,297731805,0.0,0.0
2005-05-16 00:00:00-04:00,5.68167656593205,5.729667014263535,5.6542184064822925,5.715566635131836,228107811,0.0,0.0
2005-05-17 00:00:00-04:00,5.703445622148736,5.774936389239089,5.69453964561873,5.7670207023620605,313526787,0.0,0.0
2005-05-18 00:00:00-04:00,5.778894581457451,5.936224195591129,5.776667731993401,5.916187286376953,494325936,0.0,0.0
2005-05-19 00:00:00-04:00,5.945377435782191,5.96590877961688,5.894170790427005,5.91668176651001,390116793,0.0,0.0
2005-05-20 00:00:00-04:00,5.966898916965508,5.9782780133328925,5.9283079290146015,5.97679328918457,327763952,0.0,0.0
2005-05-23 00:00:00-04:00,6.015136786672826,6.384712315781362,6.004004908037714,6.31915807723999,858738744,0.0,0.0
2005-05-24 00:00:00-04:00,6.356512161969752,6.566285461123337,6.2709210073296315,6.332764625549316,1166078427,0.0,0.0
2005-05-25 00:00:00-04:00,6.251872785099157,6.45595629306821,6.1999244882906375,6.451751232147217,725023418,0.0,0.0
2005-05-26 00:00:00-04:00,6.45546158160665,6.5247255007830605,6.389659650718727,6.411923408508301,543895039,0.0,0.0
2005-05-27 00:00:00-04:00,6.443092243178111,6.581374759711079,6.413160015350843,6.580137252807617,489190760,0.0,0.0
2005-05-31 00:00:00-04:00,6.664986762175077,6.8868812696467305,6.66350298523842,6.8589277267456055,892805959,0.0,0.0
2005-06-01 00:00:00-04:00,7.005620511325785,7.245325066798686,6.976429936479197,7.124358654022217,1412944285,0.0,0.0
2005-06-02 00:00:00-04:00,7.1424175928980524,7.168391503295262,7.040252471850958,7.121885776519775,721658854,0.0,0.0
2005-06-03 00:00:00-04:00,7.0944270013695725,7.1565183086475725,6.862390896657966,6.932892799377441,754108027,0.0,0.0
2005-06-06 00:00:00-04:00,6.985583469850809,7.266600327407155,6.971730306046254,7.19708776473999,904413304,0.0,0.0
2005-06-07 00:00:00-04:00,7.349469675706279,7.411065125539328,7.181255878479623,7.251014232635498,976566743,0.0,0.0
2005-06-08 00:00:00-04:00,7.244336052931472,7.252746648074134,6.876985940934636,6.915575981140137,1031889331,0.0,0.0
2005-06-09 00:00:00-04:00,7.043222168069578,7.1367290128334595,6.940314437626184,7.082553863525391,660109011,0.0,0.0
2005-06-10 00:00:00-04:00,7.0993752461057955,7.106549281904284,6.926955432072484,6.988304615020752,509767599,0.0,0.0
2005-06-13 00:00:00-04:00,6.922007659762155,7.030109780481568,6.840374356893101,6.994488716125488,514047581,0.0,0.0
2005-06-14 00:00:00-04:00,6.891581434942377,6.957134730288516,6.870801453293561,6.88564395904541,405189077,0.0,0.0
2005-06-15 00:00:00-04:00,6.802773953053732,6.859669434619563,6.615512114346815,6.797826766967773,838454999,0.0,0.0
2005-06-16 00:00:00-04:00,6.784467675722168,6.884406891346683,6.755030357217117,6.863132476806641,500364485,0.0,0.0
2005-06-17 00:00:00-04:00,6.901723627008143,6.9338812828063965,6.8250375089860125,6.9338812828063965,418940428,0.0,0.0
2005-06-20 00:00:00-04:00,6.829737974998483,7.116196941634156,6.721883054718315,7.092202186584473,844140229,0.0,0.0
2005-06-21 00:00:00-04:00,7.1260911639234115,7.181255649020994,7.049405046817851,7.120400905609131,607560783,0.0,0.0
2005-06-22 00:00:00-04:00,7.165671176395234,7.231224942720172,7.140933825661939,7.15651798248291,420530365,0.0,0.0
2005-06-23 00:00:00-04:00,7.124359644822858,7.292822095860257,7.0872538516707895,7.166661262512207,564363474,0.0,0.0
2005-06-24 00:00:00-04:00,7.196098954608465,7.371734018420824,7.163444966745861,7.353180885314941,713512433,0.0,0.0
2005-06-27 00:00:00-04:00,7.393996750032462,7.531783885571604,7.269320178507406,7.52263069152832,714785186,0.0,0.0
2005-06-28 00:00:00-04:00,7.57655787629592,7.650028270684056,7.470681190490723,7.470681190490723,764314139,0.0,0.0
2005-06-29 00:00:00-04:00,7.483051770127374,7.529557500499195,7.227019957467404,7.241120338439941,734691521,0.0,0.0
2005-06-30 00:00:00-04:00,7.281194468494588,7.394738684464501,7.199561164653829,7.276494026184082,606039101,0.0,0.0
2005-07-01 00:00:00-04:00,7.298510310931762,7.328195321795824,7.154539429029711,7.204755783081055,370487492,0.0,0.0
2005-07-05 00:00:00-04:00,7.2257831558587515,7.321763588243966,7.179523697081912,7.315084934234619,300883574,0.0,0.0
2005-07-06 00:00:00-04:00,7.354417342378787,7.361838595517461,7.207972385500193,7.211435794830322,321211484,0.0,0.0
2005-07-07 00:00:00-04:00,7.158744973633784,7.31731067037244,7.1369756499049775,7.310879707336426,428484066,0.0,0.0
2005-07-08 00:00:00-04:00,7.32844252786381,7.359365045595086,7.2740211130870565,7.327948093414307,299422117,0.0,0.0
